Module	Section	Sample Name	Source
FastQC	all_sections	Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_raw	/tmp/test194,docker/work/04/3299acd2a291e18f9c9eac75bf2702/mqc_in/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_raw_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_raw	/tmp/test194,docker/work/04/3299acd2a291e18f9c9eac75bf2702/mqc_in/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_raw_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_FLT_Rep4_F9_R2_raw	/tmp/test194,docker/work/04/3299acd2a291e18f9c9eac75bf2702/mqc_in/Mmus_BAL-TAL_LRTN_FLT_Rep4_F9_R2_raw_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_FLT_Rep4_F9_R1_raw	/tmp/test194,docker/work/04/3299acd2a291e18f9c9eac75bf2702/mqc_in/Mmus_BAL-TAL_LRTN_FLT_Rep4_F9_R1_raw_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_FLT_Rep3_F8_R2_raw	/tmp/test194,docker/work/04/3299acd2a291e18f9c9eac75bf2702/mqc_in/Mmus_BAL-TAL_LRTN_FLT_Rep3_F8_R2_raw_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_FLT_Rep3_F8_R1_raw	/tmp/test194,docker/work/04/3299acd2a291e18f9c9eac75bf2702/mqc_in/Mmus_BAL-TAL_LRTN_FLT_Rep3_F8_R1_raw_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_FLT_Rep2_F7_R2_raw	/tmp/test194,docker/work/04/3299acd2a291e18f9c9eac75bf2702/mqc_in/Mmus_BAL-TAL_LRTN_FLT_Rep2_F7_R2_raw_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_FLT_Rep2_F7_R1_raw	/tmp/test194,docker/work/04/3299acd2a291e18f9c9eac75bf2702/mqc_in/Mmus_BAL-TAL_LRTN_FLT_Rep2_F7_R1_raw_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_FLT_Rep1_F6_R2_raw	/tmp/test194,docker/work/04/3299acd2a291e18f9c9eac75bf2702/mqc_in/Mmus_BAL-TAL_LRTN_FLT_Rep1_F6_R2_raw_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_FLT_Rep1_F6_R1_raw	/tmp/test194,docker/work/04/3299acd2a291e18f9c9eac75bf2702/mqc_in/Mmus_BAL-TAL_LRTN_FLT_Rep1_F6_R1_raw_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_RRTN_GC_Rep4_G10_R2_raw	/tmp/test194,docker/work/04/3299acd2a291e18f9c9eac75bf2702/mqc_in/Mmus_BAL-TAL_RRTN_GC_Rep4_G10_R2_raw_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_RRTN_GC_Rep4_G10_R1_raw	/tmp/test194,docker/work/04/3299acd2a291e18f9c9eac75bf2702/mqc_in/Mmus_BAL-TAL_RRTN_GC_Rep4_G10_R1_raw_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_GC_Rep3_G9_R2_raw	/tmp/test194,docker/work/04/3299acd2a291e18f9c9eac75bf2702/mqc_in/Mmus_BAL-TAL_LRTN_GC_Rep3_G9_R2_raw_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_GC_Rep3_G9_R1_raw	/tmp/test194,docker/work/04/3299acd2a291e18f9c9eac75bf2702/mqc_in/Mmus_BAL-TAL_LRTN_GC_Rep3_G9_R1_raw_fastqc.zip
