Module	Section	Sample Name	Source
RSeQC	read_distribution	GSM4486070_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486070_read_dist.out
RSeQC	read_distribution	GSM4486064_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486064_read_dist.out
RSeQC	read_distribution	GSM4486069_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486069_read_dist.out
RSeQC	read_distribution	GSM4486073_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486073_read_dist.out
RSeQC	read_distribution	GSM4486043_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486043_read_dist.out
RSeQC	read_distribution	GSM4486068_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486068_read_dist.out
RSeQC	read_distribution	GSM4486041_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486041_read_dist.out
RSeQC	read_distribution	GSM4486042_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486042_read_dist.out
RSeQC	read_distribution	GSM4486057_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486057_read_dist.out
RSeQC	read_distribution	GSM4486059_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486059_read_dist.out
RSeQC	read_distribution	GSM4486067_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486067_read_dist.out
RSeQC	read_distribution	GSM4486056_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486056_read_dist.out
RSeQC	read_distribution	GSM4486072_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486072_read_dist.out
RSeQC	read_distribution	GSM4486047_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486047_read_dist.out
RSeQC	read_distribution	GSM4486074_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486074_read_dist.out
RSeQC	read_distribution	GSM4486071_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486071_read_dist.out
RSeQC	read_distribution	GSM4486046_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486046_read_dist.out
RSeQC	read_distribution	GSM4486062_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486062_read_dist.out
RSeQC	read_distribution	GSM4486063_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486063_read_dist.out
RSeQC	read_distribution	GSM4486060_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486060_read_dist.out
RSeQC	read_distribution	GSM4486066_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486066_read_dist.out
RSeQC	read_distribution	GSM4486054_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486054_read_dist.out
RSeQC	read_distribution	GSM4486061_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486061_read_dist.out
RSeQC	read_distribution	GSM4486065_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486065_read_dist.out
RSeQC	read_distribution	GSM4486052_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486052_read_dist.out
RSeQC	read_distribution	GSM4486048_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486048_read_dist.out
RSeQC	read_distribution	GSM4486055_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486055_read_dist.out
RSeQC	read_distribution	GSM4486044_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486044_read_dist.out
RSeQC	read_distribution	GSM4486051_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486051_read_dist.out
RSeQC	read_distribution	GSM4486049_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486049_read_dist.out
RSeQC	read_distribution	GSM4486032_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486032_read_dist.out
RSeQC	read_distribution	GSM4486050_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486050_read_dist.out
RSeQC	read_distribution	GSM4486040_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486040_read_dist.out
RSeQC	read_distribution	GSM4486058_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486058_read_dist.out
RSeQC	read_distribution	GSM4486053_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486053_read_dist.out
RSeQC	read_distribution	GSM4486038_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486038_read_dist.out
RSeQC	read_distribution	GSM4486045_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486045_read_dist.out
RSeQC	read_distribution	GSM4486037_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486037_read_dist.out
RSeQC	read_distribution	GSM4486036_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486036_read_dist.out
RSeQC	read_distribution	GSM4486031_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486031_read_dist.out
RSeQC	read_distribution	GSM4486033_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486033_read_dist.out
RSeQC	read_distribution	GSM4486035_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486035_read_dist.out
RSeQC	read_distribution	GSM4486039_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486039_read_dist.out
RSeQC	read_distribution	GSM4486034_read_dist	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/64/b01318f49facfe339e324b91275ef6/mqc_in/GSM4486034_read_dist.out
