Module	Section	Sample Name	Source
FastQC	all_sections	Atha_Ler-0_sl_FLT_1G_Rep2_R2	/tmp/test251,docker/work/d2/055bdf3864c71123a29f6c3cb4d319/mqc_in/Atha_Ler-0_sl_FLT_1G_Rep2_R2_trimmed_fastqc.zip
FastQC	all_sections	Atha_Ler-0_sl_FLT_1G_Rep2_R1	/tmp/test251,docker/work/d2/055bdf3864c71123a29f6c3cb4d319/mqc_in/Atha_Ler-0_sl_FLT_1G_Rep2_R1_trimmed_fastqc.zip
FastQC	all_sections	Atha_Ler-0_sl_FLT_1G_Rep3_R2	/tmp/test251,docker/work/d2/055bdf3864c71123a29f6c3cb4d319/mqc_in/Atha_Ler-0_sl_FLT_1G_Rep3_R2_trimmed_fastqc.zip
FastQC	all_sections	Atha_Ler-0_sl_FLT_1G_Rep3_R1	/tmp/test251,docker/work/d2/055bdf3864c71123a29f6c3cb4d319/mqc_in/Atha_Ler-0_sl_FLT_1G_Rep3_R1_trimmed_fastqc.zip
FastQC	all_sections	Atha_Ler-0_sl_FLT_0.57G_Rep4_R2	/tmp/test251,docker/work/d2/055bdf3864c71123a29f6c3cb4d319/mqc_in/Atha_Ler-0_sl_FLT_0.57G_Rep4_R2_trimmed_fastqc.zip
FastQC	all_sections	Atha_Ler-0_sl_FLT_0.57G_Rep4_R1	/tmp/test251,docker/work/d2/055bdf3864c71123a29f6c3cb4d319/mqc_in/Atha_Ler-0_sl_FLT_0.57G_Rep4_R1_trimmed_fastqc.zip
FastQC	all_sections	Atha_Ler-0_sl_FLT_1G_Rep1_R2	/tmp/test251,docker/work/d2/055bdf3864c71123a29f6c3cb4d319/mqc_in/Atha_Ler-0_sl_FLT_1G_Rep1_R2_trimmed_fastqc.zip
FastQC	all_sections	Atha_Ler-0_sl_FLT_1G_Rep1_R1	/tmp/test251,docker/work/d2/055bdf3864c71123a29f6c3cb4d319/mqc_in/Atha_Ler-0_sl_FLT_1G_Rep1_R1_trimmed_fastqc.zip
FastQC	all_sections	Atha_Ler-0_sl_FLT_0.57G_Rep3_R2	/tmp/test251,docker/work/d2/055bdf3864c71123a29f6c3cb4d319/mqc_in/Atha_Ler-0_sl_FLT_0.57G_Rep3_R2_trimmed_fastqc.zip
FastQC	all_sections	Atha_Ler-0_sl_FLT_0.57G_Rep3_R1	/tmp/test251,docker/work/d2/055bdf3864c71123a29f6c3cb4d319/mqc_in/Atha_Ler-0_sl_FLT_0.57G_Rep3_R1_trimmed_fastqc.zip
