Module	Section	Sample Name	Source
Rsem	all_sections	GSM4486057	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486057.stat/GSM4486057.cnt
Rsem	all_sections	GSM4486064	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486064.stat/GSM4486064.cnt
Rsem	all_sections	GSM4486049	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486049.stat/GSM4486049.cnt
Rsem	all_sections	GSM4486069	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486069.stat/GSM4486069.cnt
Rsem	all_sections	GSM4486046	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486046.stat/GSM4486046.cnt
Rsem	all_sections	GSM4486043	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486043.stat/GSM4486043.cnt
Rsem	all_sections	GSM4486073	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486073.stat/GSM4486073.cnt
Rsem	all_sections	GSM4486070	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486070.stat/GSM4486070.cnt
Rsem	all_sections	GSM4486065	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486065.stat/GSM4486065.cnt
Rsem	all_sections	GSM4486059	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486059.stat/GSM4486059.cnt
Rsem	all_sections	GSM4486048	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486048.stat/GSM4486048.cnt
Rsem	all_sections	GSM4486068	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486068.stat/GSM4486068.cnt
Rsem	all_sections	GSM4486051	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486051.stat/GSM4486051.cnt
Rsem	all_sections	GSM4486067	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486067.stat/GSM4486067.cnt
Rsem	all_sections	GSM4486052	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486052.stat/GSM4486052.cnt
Rsem	all_sections	GSM4486047	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486047.stat/GSM4486047.cnt
Rsem	all_sections	GSM4486044	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486044.stat/GSM4486044.cnt
Rsem	all_sections	GSM4486066	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486066.stat/GSM4486066.cnt
Rsem	all_sections	GSM4486058	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486058.stat/GSM4486058.cnt
Rsem	all_sections	GSM4486056	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/35/eb476acade148800ad1b0820bb2a1d/mqc_in/GSM4486056.stat/GSM4486056.cnt
