Module	Section	Sample Name	Source
STAR	SummaryLog	Atha_Ler-0_sl_FLT_0.57G_Rep1	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_0.57G_Rep1_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_1G_Rep2	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_1G_Rep2_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_1G_Rep3	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_1G_Rep3_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_0.57G_Rep4	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_0.57G_Rep4_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_uG_Rep2	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_uG_Rep2_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_0.36G_Rep2	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_0.36G_Rep2_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_0.09G_Rep3	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_0.09G_Rep3_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_0.18G_Rep3	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_0.18G_Rep3_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_0.36G_Rep3	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_0.36G_Rep3_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_0.18G_Rep2	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_0.18G_Rep2_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_0.36G_Rep1	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_0.36G_Rep1_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_uG_Rep4	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_uG_Rep4_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_uG_Rep3	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_uG_Rep3_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_0.57G_Rep2	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_0.57G_Rep2_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_0.09G_Rep2	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_0.09G_Rep2_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_1G_Rep1	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_1G_Rep1_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_0.18G_Rep1	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_0.18G_Rep1_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_0.09G_Rep1	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_0.09G_Rep1_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_0.57G_Rep3	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_0.57G_Rep3_Log.final.out
STAR	SummaryLog	Atha_Ler-0_sl_FLT_uG_Rep1	/tmp/test251,docker/work/51/854dc8382db81c0a93bc181d5bd103/mqc_in/Atha_Ler-0_sl_FLT_uG_Rep1_Log.final.out
