Module	Section	Sample Name	Source
RSeQC	infer_experiment	GSM4486070_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486070_infer_expt.out
RSeQC	infer_experiment	GSM4486064_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486064_infer_expt.out
RSeQC	infer_experiment	GSM4486069_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486069_infer_expt.out
RSeQC	infer_experiment	GSM4486073_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486073_infer_expt.out
RSeQC	infer_experiment	GSM4486043_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486043_infer_expt.out
RSeQC	infer_experiment	GSM4486068_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486068_infer_expt.out
RSeQC	infer_experiment	GSM4486042_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486042_infer_expt.out
RSeQC	infer_experiment	GSM4486057_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486057_infer_expt.out
RSeQC	infer_experiment	GSM4486059_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486059_infer_expt.out
RSeQC	infer_experiment	GSM4486067_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486067_infer_expt.out
RSeQC	infer_experiment	GSM4486056_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486056_infer_expt.out
RSeQC	infer_experiment	GSM4486072_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486072_infer_expt.out
RSeQC	infer_experiment	GSM4486047_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486047_infer_expt.out
RSeQC	infer_experiment	GSM4486074_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486074_infer_expt.out
RSeQC	infer_experiment	GSM4486071_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486071_infer_expt.out
RSeQC	infer_experiment	GSM4486046_infer_expt	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9e/756321638f47c1f2f830e2634a91d2/mqc_in/GSM4486046_infer_expt.out
