Module	Section	Sample Name	Source
RSeQC	gene_body_coverage	GSM4486070	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486070.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486064	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486064.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486069	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486069.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486073	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486073.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486043	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486043.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486068	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486068.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486042	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486042.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486057	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486057.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486059	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486059.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486067	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486067.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486056	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486056.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486072	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486072.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486047	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486047.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486074	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486074.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486071	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486071.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486046	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486046.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486062	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486062.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486063	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486063.geneBodyCoverage.txt
RSeQC	gene_body_coverage	GSM4486060	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/09/bbb7eb24091a3773e5436289df6658/mqc_in/GSM4486060.geneBodyCoverage.txt
