Module	Section	Sample Name	Source
Rsem	all_sections	Mmus_BAL-TAL_LRTN_FLT_Rep3_F8	/tmp/test194/work/2e/f5fa59fb1868037915a57346375533/mqc_in/Mmus_BAL-TAL_LRTN_FLT_Rep3_F8.stat/Mmus_BAL-TAL_LRTN_FLT_Rep3_F8.cnt
Rsem	all_sections	Mmus_BAL-TAL_RRTN_BSL_Rep2_B8	/tmp/test194/work/2e/f5fa59fb1868037915a57346375533/mqc_in/Mmus_BAL-TAL_RRTN_BSL_Rep2_B8.stat/Mmus_BAL-TAL_RRTN_BSL_Rep2_B8.cnt
Rsem	all_sections	Mmus_BAL-TAL_RRTN_BSL_Rep3_B9	/tmp/test194/work/2e/f5fa59fb1868037915a57346375533/mqc_in/Mmus_BAL-TAL_RRTN_BSL_Rep3_B9.stat/Mmus_BAL-TAL_RRTN_BSL_Rep3_B9.cnt
Rsem	all_sections	Mmus_BAL-TAL_LRTN_GC_Rep1_G6	/tmp/test194/work/2e/f5fa59fb1868037915a57346375533/mqc_in/Mmus_BAL-TAL_LRTN_GC_Rep1_G6.stat/Mmus_BAL-TAL_LRTN_GC_Rep1_G6.cnt
Rsem	all_sections	Mmus_BAL-TAL_LRTN_FLT_Rep5_F10	/tmp/test194/work/2e/f5fa59fb1868037915a57346375533/mqc_in/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10.stat/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10.cnt
Rsem	all_sections	Mmus_BAL-TAL_LRTN_FLT_Rep4_F9	/tmp/test194/work/2e/f5fa59fb1868037915a57346375533/mqc_in/Mmus_BAL-TAL_LRTN_FLT_Rep4_F9.stat/Mmus_BAL-TAL_LRTN_FLT_Rep4_F9.cnt
Rsem	all_sections	Mmus_BAL-TAL_LRTN_BSL_Rep1_B7	/tmp/test194/work/2e/f5fa59fb1868037915a57346375533/mqc_in/Mmus_BAL-TAL_LRTN_BSL_Rep1_B7.stat/Mmus_BAL-TAL_LRTN_BSL_Rep1_B7.cnt
Rsem	all_sections	Mmus_BAL-TAL_RRTN_GC_Rep4_G10	/tmp/test194/work/2e/f5fa59fb1868037915a57346375533/mqc_in/Mmus_BAL-TAL_RRTN_GC_Rep4_G10.stat/Mmus_BAL-TAL_RRTN_GC_Rep4_G10.cnt
Rsem	all_sections	Mmus_BAL-TAL_LRTN_FLT_Rep2_F7	/tmp/test194/work/2e/f5fa59fb1868037915a57346375533/mqc_in/Mmus_BAL-TAL_LRTN_FLT_Rep2_F7.stat/Mmus_BAL-TAL_LRTN_FLT_Rep2_F7.cnt
Rsem	all_sections	Mmus_BAL-TAL_LRTN_GC_Rep3_G9	/tmp/test194/work/2e/f5fa59fb1868037915a57346375533/mqc_in/Mmus_BAL-TAL_LRTN_GC_Rep3_G9.stat/Mmus_BAL-TAL_LRTN_GC_Rep3_G9.cnt
Rsem	all_sections	Mmus_BAL-TAL_RRTN_BSL_Rep4_B10	/tmp/test194/work/2e/f5fa59fb1868037915a57346375533/mqc_in/Mmus_BAL-TAL_RRTN_BSL_Rep4_B10.stat/Mmus_BAL-TAL_RRTN_BSL_Rep4_B10.cnt
Rsem	all_sections	Mmus_BAL-TAL_LRTN_GC_Rep2_G8	/tmp/test194/work/2e/f5fa59fb1868037915a57346375533/mqc_in/Mmus_BAL-TAL_LRTN_GC_Rep2_G8.stat/Mmus_BAL-TAL_LRTN_GC_Rep2_G8.cnt
Rsem	all_sections	Mmus_BAL-TAL_LRTN_FLT_Rep1_F6	/tmp/test194/work/2e/f5fa59fb1868037915a57346375533/mqc_in/Mmus_BAL-TAL_LRTN_FLT_Rep1_F6.stat/Mmus_BAL-TAL_LRTN_FLT_Rep1_F6.cnt
