Module	Section	Sample Name	Source
RSeQC	read_distribution	Mmus_C57-6J_LVR_FLT_C_Rep3_M27_read_dist	/tmp/glds48/work/71/a738443f0d0ca75b5b95bc57785906/mqc_in/Mmus_C57-6J_LVR_FLT_C_Rep3_M27_read_dist.out
RSeQC	read_distribution	Mmus_C57-6J_LVR_FLT_C_Rep5_M30_read_dist	/tmp/glds48/work/71/a738443f0d0ca75b5b95bc57785906/mqc_in/Mmus_C57-6J_LVR_FLT_C_Rep5_M30_read_dist.out
RSeQC	read_distribution	Mmus_C57-6J_LVR_FLT_C_Rep1_M25_read_dist	/tmp/glds48/work/71/a738443f0d0ca75b5b95bc57785906/mqc_in/Mmus_C57-6J_LVR_FLT_C_Rep1_M25_read_dist.out
RSeQC	read_distribution	Mmus_C57-6J_LVR_FLT_C_Rep4_M28_read_dist	/tmp/glds48/work/71/a738443f0d0ca75b5b95bc57785906/mqc_in/Mmus_C57-6J_LVR_FLT_C_Rep4_M28_read_dist.out
RSeQC	read_distribution	Mmus_C57-6J_LVR_GC_C_Rep3_M38_read_dist	/tmp/glds48/work/71/a738443f0d0ca75b5b95bc57785906/mqc_in/Mmus_C57-6J_LVR_GC_C_Rep3_M38_read_dist.out
RSeQC	read_distribution	Mmus_C57-6J_LVR_FLT_I_Rep2_M22_read_dist	/tmp/glds48/work/71/a738443f0d0ca75b5b95bc57785906/mqc_in/Mmus_C57-6J_LVR_FLT_I_Rep2_M22_read_dist.out
RSeQC	read_distribution	Mmus_C57-6J_LVR_GC_I_Rep1_M31_read_dist	/tmp/glds48/work/71/a738443f0d0ca75b5b95bc57785906/mqc_in/Mmus_C57-6J_LVR_GC_I_Rep1_M31_read_dist.out
RSeQC	read_distribution	Mmus_C57-6J_LVR_GC_C_Rep2_M37_read_dist	/tmp/glds48/work/71/a738443f0d0ca75b5b95bc57785906/mqc_in/Mmus_C57-6J_LVR_GC_C_Rep2_M37_read_dist.out
RSeQC	read_distribution	Mmus_C57-6J_LVR_FLT_C_Rep2_M26_read_dist	/tmp/glds48/work/71/a738443f0d0ca75b5b95bc57785906/mqc_in/Mmus_C57-6J_LVR_FLT_C_Rep2_M26_read_dist.out
RSeQC	read_distribution	Mmus_C57-6J_LVR_GC_C_Rep4_M39_read_dist	/tmp/glds48/work/71/a738443f0d0ca75b5b95bc57785906/mqc_in/Mmus_C57-6J_LVR_GC_C_Rep4_M39_read_dist.out
RSeQC	read_distribution	Mmus_C57-6J_LVR_GC_C_Rep5_M40_read_dist	/tmp/glds48/work/71/a738443f0d0ca75b5b95bc57785906/mqc_in/Mmus_C57-6J_LVR_GC_C_Rep5_M40_read_dist.out
RSeQC	read_distribution	Mmus_C57-6J_LVR_FLT_I_Rep1_M21_read_dist	/tmp/glds48/work/71/a738443f0d0ca75b5b95bc57785906/mqc_in/Mmus_C57-6J_LVR_FLT_I_Rep1_M21_read_dist.out
RSeQC	read_distribution	Mmus_C57-6J_LVR_GC_C_Rep1_M36_read_dist	/tmp/glds48/work/71/a738443f0d0ca75b5b95bc57785906/mqc_in/Mmus_C57-6J_LVR_GC_C_Rep1_M36_read_dist.out
RSeQC	read_distribution	Mmus_C57-6J_LVR_GC_I_Rep2_M32_read_dist	/tmp/glds48/work/71/a738443f0d0ca75b5b95bc57785906/mqc_in/Mmus_C57-6J_LVR_GC_I_Rep2_M32_read_dist.out
