Module	Section	Sample Name	Source
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_0.57G_Rep1	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_0.57G_Rep1.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_1G_Rep2	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_1G_Rep2.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_1G_Rep3	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_1G_Rep3.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_0.57G_Rep4	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_0.57G_Rep4.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_uG_Rep2	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_uG_Rep2.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_0.36G_Rep2	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_0.36G_Rep2.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_0.36G_Rep1	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_0.36G_Rep1.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_0.09G_Rep3	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_0.09G_Rep3.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_0.18G_Rep3	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_0.18G_Rep3.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_0.36G_Rep3	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_0.36G_Rep3.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_0.18G_Rep2	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_0.18G_Rep2.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_uG_Rep4	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_uG_Rep4.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_0.09G_Rep2	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_0.09G_Rep2.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_uG_Rep3	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_uG_Rep3.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_0.57G_Rep2	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_0.57G_Rep2.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_1G_Rep1	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_1G_Rep1.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_0.57G_Rep3	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_0.57G_Rep3.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_0.18G_Rep1	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_0.18G_Rep1.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_0.09G_Rep1	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_0.09G_Rep1.geneBodyCoverage.txt
RSeQC	gene_body_coverage	Atha_Ler-0_sl_FLT_uG_Rep1	/tmp/test251,docker/work/6b/c4f821b786fc8d983225d1edaf5e20/mqc_in/Atha_Ler-0_sl_FLT_uG_Rep1.geneBodyCoverage.txt
